batter,yearID,velocity_bin,statcast_age_bat_velocity_sum,statcast_age_bat_velocity_count,velocity_pitch_count,release_speed_sum,release_speed_count,velocity_batted_ball_count,velocity_launch_speed_sum,velocity_launch_angle_sum,velocity_launch_angle_count,velocity_hard_hit_sum,velocity_xwoba_sum,velocity_xwoba_count,velocity_xslg_sum,velocity_xslg_count,velocity_bin_label,statcast_age_bat_velocity,avg_pitch_speed_in_bin,velocity_avg_launch_speed,velocity_avg_launch_angle,velocity_hard_hit_rate,velocity_avg_estimated_woba,velocity_avg_estimated_slg
285064,2015,v_90_95,1368,36,36,3307.4,36,6,475.1,-18.0,6,0,1.124,8,1.2650000000000001,6,90~95mph,38.0,91.87222222222222,79.18333333333334,-3.0,0.0,0.1405,0.21083333333333334
285064,2015,v_ge95,114,3,3,287.3,3,1,82.9,-21.0,1,0,0.06,1,0.056,1,95mph 이상,38.0,95.76666666666667,82.9,-21.0,0.0,0.06,0.056
285064,2016,v_lt85,78,2,2,158.10000000000002,2,1,82.0,10.0,1,0,0.0,1,0.0,0,85mph 미만,39.0,79.05000000000001,82.0,10.0,0.0,0.0,
285064,2016,v_85_90,273,7,7,617.5,7,2,151.8,36.0,2,0,0.051,1,0.057,1,85~90mph,39.0,88.21428571428571,75.9,18.0,0.0,0.051,0.057
285064,2016,v_90_95,117,3,3,271.7,3,0,0.0,0.0,0,0,0.0,0,0.0,0,90~95mph,39.0,90.56666666666666,,,,,
285078,2015,v_lt85,1938,57,57,4688.7,57,11,929.3,64.0,11,3,2.508,13,3.074,10,85mph 미만,34.0,82.2578947368421,84.48181818181818,5.818181818181818,0.2727272727272727,0.19292307692307692,0.3074
285078,2015,v_85_90,1326,39,39,3396.1,39,8,741.0,157.0,8,5,3.4718430000000002,12,3.634,8,85~90mph,34.0,87.07948717948717,92.625,19.625,0.625,0.28932025,0.45425
285078,2015,v_90_95,986,29,29,2681.2,29,6,509.30000000000007,-13.0,6,2,2.1898429999999998,6,1.858,5,90~95mph,34.0,92.4551724137931,84.88333333333334,-2.1666666666666665,0.3333333333333333,0.3649738333333333,0.37160000000000004
285078,2015,v_ge95,306,9,9,865.0,9,3,287.79999999999995,-2.0,3,2,1.1300000000000001,3,1.365,3,95mph 이상,34.0,96.11111111111111,95.93333333333332,-0.6666666666666666,0.6666666666666666,0.3766666666666667,0.455
285079,2017,v_lt85,387,9,9,708.5,9,5,348.0,100.0,5,0,1.068,5,1.248,5,85mph 미만,43.0,78.72222222222223,69.6,20.0,0.0,0.2136,0.2496
285079,2017,v_85_90,731,17,17,1489.5,17,4,262.1,8.0,4,0,0.14300000000000002,3,0.184,3,85~90mph,43.0,87.61764705882354,65.525,2.0,0.0,0.04766666666666667,0.06133333333333333
285079,2017,v_90_95,1032,24,24,2217.8,24,10,719.7,-33.0,10,0,1.064,8,1.308,7,90~95mph,43.0,92.40833333333335,71.97,-3.3,0.0,0.133,0.18685714285714286
285079,2017,v_ge95,215,5,5,476.4,5,3,246.79999999999998,14.0,3,0,0.22799999999999998,2,0.25,2,95mph 이상,43.0,95.28,82.26666666666667,4.666666666666667,0.0,0.11399999999999999,0.125
346798,2015,v_lt85,74,2,2,161.8,2,1,98.6,9.0,1,1,0.664,1,0.804,1,85mph 미만,37.0,80.9,98.6,9.0,1.0,0.664,0.804
346798,2015,v_85_90,407,11,11,974.5,11,1,80.2,-23.0,1,0,0.055,2,0.061,1,85~90mph,37.0,88.5909090909091,80.2,-23.0,0.0,0.0275,0.061
346798,2015,v_90_95,444,12,12,1112.8,12,2,157.9,28.0,2,0,0.055,2,0.064,1,90~95mph,37.0,92.73333333333333,78.95,14.0,0.0,0.0275,0.064
346874,2015,v_lt85,4068,113,113,9154.8,113,23,1945.8999999999999,406.0,23,6,4.915,28,8.129999999999999,17,85mph 미만,36.0,81.01592920353981,84.60434782608695,17.652173913043477,0.2608695652173913,0.1755357142857143,0.478235294117647
346874,2015,v_85_90,3636,101,101,8826.0,101,22,1880.5,406.0,22,5,7.8182149999999995,28,5.851999999999999,19,85~90mph,36.0,87.38613861386139,85.47727272727273,18.454545454545453,0.22727272727272727,0.2792219642857143,0.308
346874,2015,v_90_95,5400,150,150,13846.900000000001,150,42,3632.3999999999996,282.0,42,13,14.777502,42,15.668000000000001,33,90~95mph,36.0,92.31266666666667,86.48571428571428,6.714285714285714,0.30952380952380953,0.3518452857142857,0.4747878787878788
346874,2015,v_ge95,2016,56,56,5402.5,56,10,883.4,72.0,10,3,1.814843,11,1.2469999999999999,8,95mph 이상,36.0,96.47321428571429,88.34,7.2,0.3,0.16498572727272728,0.15587499999999999
346874,2016,v_lt85,2442,66,66,5401.8,66,17,1316.1,157.0,17,1,1.918,18,2.87,11,85mph 미만,37.0,81.84545454545454,77.41764705882352,9.235294117647058,0.058823529411764705,0.10655555555555556,0.2609090909090909
346874,2016,v_85_90,1887,51,51,4465.0,51,14,1240.2,235.0,14,5,6.913224,16,5.391,12,85~90mph,37.0,87.54901960784314,88.58571428571429,16.785714285714285,0.35714285714285715,0.4320765,0.44925
346874,2016,v_90_95,2146,58,58,5347.0,58,19,1603.8,162.0,19,6,4.916612000000001,16,5.292,12,90~95mph,37.0,92.1896551724138,84.41052631578947,8.526315789473685,0.3157894736842105,0.30728825000000004,0.441
346874,2016,v_ge95,1739,47,47,4611.7,47,21,1737.1,414.0,21,3,3.583612,13,3.753,9,95mph 이상,37.0,98.12127659574467,82.71904761904761,19.714285714285715,0.14285714285714285,0.2756624615384615,0.41700000000000004
400085,2015,v_lt85,3528,84,84,6726.3,84,21,1806.1000000000001,5.0,21,3,6.9825289999999995,24,6.003,19,85mph 미만,42.0,80.075,86.0047619047619,0.23809523809523808,0.14285714285714285,0.2909387083333333,0.31594736842105264
400085,2015,v_85_90,2814,67,67,5879.8,67,16,1226.0,196.0,16,2,3.932843,16,4.019,15,85~90mph,42.0,87.75820895522388,76.625,12.25,0.125,0.2458026875,0.26793333333333336
400085,2015,v_90_95,6216,148,148,13731.5,148,31,2688.7,118.0,31,8,11.438215,38,9.714,28,90~95mph,42.0,92.7804054054054,86.73225806451612,3.806451612903226,0.25806451612903225,0.3010056578947368,0.3469285714285714
400085,2015,v_ge95,1680,40,40,3847.5,40,14,1221.8999999999999,65.0,14,2,3.096,13,3.5149999999999997,10,95mph 이상,42.0,96.1875,87.27857142857142,4.642857142857143,0.14285714285714285,0.23815384615384616,0.3515
400085,2016,v_lt85,2451,57,57,4524.9,57,17,1372.7,164.0,17,2,4.968999999999999,14,6.302,12,85mph 미만,43.0,79.38421052631578,80.74705882352941,9.647058823529411,0.11764705882352941,0.35492857142857137,0.5251666666666667
400085,2016,v_85_90,2623,61,61,5353.6,61,25,1916.1,291.0,25,2,3.267,18,4.541,17,85~90mph,43.0,87.76393442622951,76.64399999999999,11.64,0.08,0.1815,0.26711764705882357
400085,2016,v_90_95,4945,115,115,10619.800000000001,115,27,2215.8,507.0,27,5,9.203835999999999,23,9.156,19,90~95mph,43.0,92.34608695652175,82.06666666666668,18.77777777777778,0.18518518518518517,0.4001667826086956,0.4818947368421053
400085,2016,v_ge95,1204,28,28,2690.2,28,8,699.3,92.0,8,3,2.510909,9,2.2399999999999998,6,95mph 이상,43.0,96.07857142857142,87.4125,11.5,0.375,0.27898988888888887,0.3733333333333333
400085,2017,v_lt85,1540,35,35,2837.5,35,9,705.5999999999999,-18.0,9,1,1.863,8,2.343,7,85mph 미만,44.0,81.07142857142857,78.39999999999999,-2.0,0.1111111111111111,0.232875,0.3347142857142857
400085,2017,v_85_90,1540,35,35,3072.2,35,11,837.0,268.0,11,0,2.680994,8,2.492,7,85~90mph,44.0,87.77714285714285,76.0909090909091,24.363636363636363,0.0,0.33512425,0.356
400085,2017,v_90_95,4928,112,112,10392.6,112,32,2626.2,162.0,32,6,8.031988,25,8.152000000000001,21,90~95mph,44.0,92.79107142857143,82.06875,5.0625,0.1875,0.32127952,0.38819047619047625
400085,2017,v_ge95,1232,28,28,2717.5,28,4,309.7,88.0,4,0,1.467988,6,0.10999999999999999,2,95mph 이상,44.0,97.05357142857143,77.425,22.0,0.0,0.24466466666666667,0.05499999999999999
400085,2018,v_lt85,1080,24,24,1982.4,24,6,488.5,34.0,6,1,2.555,6,3.1510000000000002,5,85mph 미만,45.0,82.60000000000001,81.41666666666667,5.666666666666667,0.16666666666666666,0.42583333333333334,0.6302000000000001
400085,2018,v_85_90,405,9,9,801.0,9,3,225.3,-65.0,3,0,0.29500000000000004,3,0.317,2,85~90mph,45.0,89.0,75.10000000000001,-21.666666666666668,0.0,0.09833333333333334,0.1585
400085,2018,v_90_95,855,19,19,1751.9,19,4,333.6,86.0,4,0,0.8955299999999999,5,0.28700000000000003,3,90~95mph,45.0,92.20526315789475,83.4,21.5,0.0,0.179106,0.09566666666666668
400085,2018,v_ge95,180,4,4,383.8,4,2,171.1,-10.0,2,0,0.088,2,0.088,1,95mph 이상,45.0,95.95,85.55,-5.0,0.0,0.044,0.088
400121,2015,v_lt85,3922,106,106,8555.0,106,15,1284.4,127.0,15,5,5.1610000000000005,18,7.218999999999999,12,85mph 미만,37.0,80.70754716981132,85.62666666666668,8.466666666666667,0.3333333333333333,0.28672222222222227,0.6015833333333332
400121,2015,v_85_90,3959,107,107,9378.5,107,25,2298.7000000000003,426.0,25,12,10.907686,23,16.157999999999998,18,85~90mph,37.0,87.64953271028037,91.94800000000001,17.04,0.48,0.4742472173913043,0.8976666666666665
400121,2015,v_90_95,6512,176,176,16293.8,176,65,5770.1,1064.0,65,27,21.111528999999997,54,25.821,48,90~95mph,37.0,92.57840909090909,88.77076923076923,16.369230769230768,0.4153846153846154,0.3909542407407407,0.5379375000000001
400121,2015,v_ge95,2146,58,58,5592.5,58,20,1780.1,402.0,20,7,8.401,21,12.525,19,95mph 이상,37.0,96.42241379310344,89.005,20.1,0.35,0.40004761904761904,0.6592105263157895
400121,2016,v_lt85,4712,124,124,9957.0,124,26,2242.6,246.0,26,6,6.359611999999999,22,8.681999999999999,17,85mph 미만,38.0,80.29838709677419,86.25384615384615,9.461538461538462,0.23076923076923078,0.2890732727272727,0.5107058823529411
400121,2016,v_85_90,5130,135,135,11793.8,135,38,3313.0,658.0,38,13,12.51006,41,14.414,28,85~90mph,38.0,87.36148148148148,87.1842105263158,17.31578947368421,0.34210526315789475,0.30512341463414633,0.5147857142857143
400121,2016,v_90_95,7752,204,204,18922.2,204,67,5728.5,1464.0,67,26,18.409447999999998,52,23.046,42,90~95mph,38.0,92.75588235294119,85.5,21.850746268656717,0.3880597014925373,0.3540278461538461,0.5487142857142857
400121,2016,v_ge95,3002,79,79,7646.3,79,27,2231.5,877.0,27,7,11.880836,20,16.672,14,95mph 이상,38.0,96.7886075949367,82.64814814814815,32.48148148148148,0.25925925925925924,0.5940418000000001,1.1908571428571428
400121,2017,v_lt85,3822,98,98,7765.1,98,26,2264.6,297.0,26,7,6.2459999999999996,20,8.16,18,85mph 미만,39.0,79.2357142857143,87.1,11.423076923076923,0.2692307692307692,0.31229999999999997,0.45333333333333337
400121,2017,v_85_90,3354,86,86,7540.8,86,26,2227.6,397.0,26,8,6.707000000000001,23,9.247,17,85~90mph,39.0,87.68372093023255,85.67692307692307,15.26923076923077,0.3076923076923077,0.29160869565217395,0.5439411764705883
400121,2017,v_90_95,4797,123,123,11360.9,123,48,3965.2000000000003,940.0,48,12,15.582601,39,15.696,32,90~95mph,39.0,92.3650406504065,82.60833333333333,19.583333333333332,0.25,0.3995538717948718,0.4905
400121,2017,v_ge95,1560,40,40,3846.2,40,16,1357.3,305.0,16,4,4.084994,15,5.456,10,95mph 이상,39.0,96.155,84.83125,19.0625,0.25,0.27233293333333336,0.5456000000000001
400121,2018,v_lt85,4960,124,124,10083.0,124,27,2216.3,449.0,27,5,4.78606,22,5.3149999999999995,12,85mph 미만,40.0,81.31451612903226,82.0851851851852,16.62962962962963,0.18518518518518517,0.2175481818181818,0.4429166666666666
400121,2018,v_85_90,4360,109,109,9533.1,109,36,2900.3,483.0,36,5,5.878,26,7.407,20,85~90mph,40.0,87.45963302752294,80.5638888888889,13.416666666666666,0.1388888888888889,0.2260769230769231,0.37035
400121,2018,v_90_95,8160,204,204,18890.8,204,77,6674.4,1207.0,77,17,21.73759,56,27.981,52,90~95mph,40.0,92.60196078431372,86.68051948051948,15.675324675324676,0.22077922077922077,0.38817125,0.5380961538461538
400121,2018,v_ge95,2040,51,51,4928.1,51,22,1928.9,578.0,22,6,5.648,15,8.051,14,95mph 이상,40.0,96.62941176470589,87.67727272727274,26.272727272727273,0.2727272727272727,0.37653333333333333,0.5750714285714286
400284,2015,v_lt85,3441,93,93,7425.0,93,15,1229.4,56.0,15,2,4.782843,25,5.212,10,85mph 미만,37.0,79.83870967741936,81.96000000000001,3.7333333333333334,0.13333333333333333,0.19131372,0.5212
400284,2015,v_85_90,2664,72,72,6315.8,72,18,1554.0,222.0,18,6,5.7211300000000005,22,5.889,16,85~90mph,37.0,87.71944444444445,86.33333333333333,12.333333333333334,0.3333333333333333,0.26005136363636366,0.3680625
400284,2015,v_90_95,4699,127,127,11705.3,127,36,3140.1,375.0,36,12,10.128973,32,11.003,27,90~95mph,37.0,92.16771653543306,87.225,10.416666666666666,0.3333333333333333,0.31653040625,0.4075185185185185
400284,2015,v_ge95,1776,48,48,4653.5,48,7,601.7,263.0,7,3,3.119686,12,2.324,7,95mph 이상,37.0,96.94791666666667,85.95714285714287,37.57142857142857,0.42857142857142855,0.25997383333333335,0.33199999999999996
400284,2016,v_lt85,4864,128,128,10222.2,128,34,2804.0,321.0,34,5,7.7465209999999995,34,8.231,23,85mph 미만,38.0,79.8609375,82.47058823529412,9.441176470588236,0.14705882352941177,0.22783885294117645,0.35786956521739127
400284,2016,v_85_90,3496,92,92,8047.7,92,29,2336.8,187.0,29,7,9.971909,32,12.667,22,85~90mph,38.0,87.475,80.57931034482759,6.448275862068965,0.2413793103448276,0.31162215625,0.5757727272727272
400284,2016,v_90_95,8702,229,229,21187.1,229,52,4499.3,842.0,52,17,21.353508,51,21.697,35,90~95mph,38.0,92.52008733624453,86.525,16.192307692307693,0.3269230769230769,0.4186962352941177,0.6199142857142856
400284,2016,v_ge95,2660,70,70,6740.299999999999,70,18,1493.8,223.0,18,5,5.317224,18,4.928000000000001,11,95mph 이상,38.0,96.28999999999999,82.98888888888888,12.38888888888889,0.2777777777777778,0.29540133333333335,0.44800000000000006
400284,2017,v_lt85,2613,67,67,5432.3,67,12,976.8,208.0,12,2,6.3789940000000005,14,8.563,8,85mph 미만,39.0,81.07910447761195,81.39999999999999,17.333333333333332,0.16666666666666666,0.4556424285714286,1.070375
400284,2017,v_85_90,2223,57,57,5000.5,57,19,1520.3,557.0,19,2,1.836994,16,1.596,11,85~90mph,39.0,87.7280701754386,80.01578947368421,29.31578947368421,0.10526315789473684,0.114812125,0.1450909090909091
400284,2017,v_90_95,4719,121,121,11166.0,121,42,3423.8,444.0,42,7,10.400601,33,11.403,26,90~95mph,39.0,92.28099173553719,81.51904761904763,10.571428571428571,0.16666666666666666,0.3151697272727273,0.4385769230769231
400284,2017,v_ge95,2145,55,55,5306.2,55,17,1417.7,482.0,17,0,1.532994,12,1.0999999999999999,7,95mph 이상,39.0,96.47636363636363,83.39411764705882,28.352941176470587,0.0,0.1277495,0.1571428571428571
400284,2018,v_lt85,1320,33,33,2673.4,33,4,341.79999999999995,57.0,4,1,1.05,3,1.372,2,85mph 미만,40.0,81.01212121212122,85.44999999999999,14.25,0.25,0.35000000000000003,0.686
400284,2018,v_85_90,2000,50,50,4389.9,50,8,667.4,191.0,8,2,1.841,12,2.221,7,85~90mph,40.0,87.79799999999999,83.425,23.875,0.25,0.15341666666666667,0.3172857142857143
400284,2018,v_90_95,2720,68,68,6274.9,68,20,1630.1000000000001,454.0,20,5,5.832235,19,5.582,12,90~95mph,40.0,92.27794117647058,81.50500000000001,22.7,0.25,0.30695973684210526,0.4651666666666667
400284,2018,v_ge95,680,17,17,1639.8,17,6,515.7,208.0,6,1,1.24353,4,0.673,2,95mph 이상,40.0,96.45882352941176,85.95,34.666666666666664,0.16666666666666666,0.3108825,0.3365
405395,2015,v_lt85,4760,136,136,10960.2,136,24,2075.1,41.0,24,7,4.03913,23,4.018,17,85mph 미만,35.0,80.58970588235294,86.46249999999999,1.7083333333333333,0.2916666666666667,0.17561434782608695,0.23635294117647057
405395,2015,v_85_90,5810,166,166,14560.0,166,46,4305.8,646.0,46,24,19.280502,50,22.424,38,85~90mph,35.0,87.71084337349397,93.60434782608696,14.043478260869565,0.5217391304347826,0.38561004,0.5901052631578947
405395,2015,v_90_95,6510,186,186,17146.3,186,49,4392.5,562.0,49,19,17.226843000000002,49,24.194,42,90~95mph,35.0,92.18440860215054,89.64285714285714,11.46938775510204,0.3877551020408163,0.35156822448979597,0.576047619047619
405395,2015,v_ge95,2975,85,85,8235.5,85,16,1379.6999999999998,93.0,16,5,5.396529,22,4.204000000000001,15,95mph 이상,35.0,96.88823529411765,86.23124999999999,5.8125,0.3125,0.24529677272727274,0.2802666666666667
405395,2016,v_lt85,4572,127,127,10207.7,127,31,2626.3,279.0,31,11,9.421224,30,12.437999999999999,23,85mph 미만,36.0,80.3755905511811,84.71935483870968,9.0,0.3548387096774194,0.3140408,0.5407826086956521
405395,2016,v_85_90,6192,172,172,15041.6,172,38,3287.2,368.0,38,13,14.372448,40,16.070999999999998,28,85~90mph,36.0,87.45116279069768,86.50526315789473,9.68421052631579,0.34210526315789475,0.3593112,0.5739642857142856
405395,2016,v_90_95,7020,195,195,18103.2,195,68,6040.5,1624.0,68,25,25.163672000000002,58,29.515,44,90~95mph,36.0,92.83692307692309,88.83088235294117,23.88235294117647,0.36764705882352944,0.43385641379310347,0.6707954545454545
405395,2016,v_ge95,2988,83,83,8009.400000000001,83,26,2297.4,552.0,26,8,6.0,21,9.794,18,95mph 이상,36.0,96.4987951807229,88.36153846153846,21.23076923076923,0.3076923076923077,0.2857142857142857,0.5441111111111111
405395,2017,v_lt85,6882,186,186,14850.5,186,41,3452.3999999999996,623.0,41,11,11.103982,44,11.472000000000001,29,85mph 미만,37.0,79.84139784946237,84.20487804878047,15.195121951219512,0.2682926829268293,0.25236322727272725,0.3955862068965518
405395,2017,v_85_90,5587,151,151,13209.6,151,48,3977.3,264.0,48,15,11.736994,40,15.327,33,85~90mph,37.0,87.48079470198675,82.86041666666667,5.5,0.3125,0.29342484999999996,0.46445454545454545
405395,2017,v_90_95,8029,217,217,20087.9,217,75,6508.9,1802.0,75,26,18.389994,53,26.107,50,90~95mph,37.0,92.57096774193549,86.78533333333333,24.026666666666667,0.3466666666666667,0.34698101886792454,0.5221399999999999
405395,2017,v_ge95,2442,66,66,6359.3,66,18,1584.5,437.0,18,6,4.408994,18,5.398,14,95mph 이상,37.0,96.35303030303031,88.02777777777777,24.27777777777778,0.3333333333333333,0.2449441111111111,0.38557142857142856
405395,2018,v_lt85,7144,188,188,15187.5,188,47,3787.0,639.0,47,12,9.40188,34,10.783,24,85mph 미만,38.0,80.78457446808511,80.57446808510639,13.595744680851064,0.2553191489361702,0.2765258823529412,0.44929166666666664
405395,2018,v_85_90,5928,156,156,13680.7,156,52,4260.9,840.0,52,11,8.155,37,11.095,33,85~90mph,38.0,87.69679487179488,81.9403846153846,16.153846153846153,0.21153846153846154,0.22040540540540537,0.33621212121212124
405395,2018,v_90_95,5548,146,146,13453.7,146,70,6287.4,1350.0,70,29,19.58859,58,25.269,50,90~95mph,38.0,92.14863013698631,89.82,19.285714285714285,0.4142857142857143,0.3377343103448276,0.5053799999999999
405395,2018,v_ge95,1596,42,42,4054.7000000000003,42,18,1563.8,435.0,18,6,5.665,12,8.638,11,95mph 이상,38.0,96.5404761904762,86.87777777777778,24.166666666666668,0.3333333333333333,0.47208333333333335,0.7852727272727272
405395,2019,v_lt85,5265,135,135,10855.2,135,41,3482.3,540.0,41,16,10.985294999999999,35,14.327,27,85mph 미만,39.0,80.4088888888889,84.93414634146342,13.170731707317072,0.3902439024390244,0.3138655714285714,0.5306296296296297
405395,2019,v_85_90,5070,130,130,11371.0,130,39,3406.2000000000003,763.0,39,14,13.123511,36,17.541,31,85~90mph,39.0,87.46923076923076,87.33846153846154,19.564102564102566,0.358974358974359,0.36454197222222223,0.5658387096774193
405395,2019,v_90_95,5109,131,131,12102.8,131,42,3629.0,925.0,42,14,10.107885,37,12.376999999999999,31,90~95mph,39.0,92.38778625954198,86.4047619047619,22.023809523809526,0.3333333333333333,0.27318608108108106,0.399258064516129
405395,2019,v_ge95,1521,39,39,3773.8999999999996,39,19,1661.2,350.0,19,5,5.130295,15,6.475,14,95mph 이상,39.0,96.76666666666665,87.43157894736842,18.42105263157895,0.2631578947368421,0.34201966666666667,0.46249999999999997
405395,2021,v_lt85,3731,91,91,7242.1,91,19,1531.5,61.0,19,5,6.817083,21,5.042,10,85mph 미만,41.0,79.58351648351649,80.60526315789474,3.210526315789474,0.2631578947368421,0.324623,0.5042
405395,2021,v_85_90,2829,69,69,6012.2,69,21,1905.2,190.0,21,8,6.7833861951526435,17,11.002,16,85~90mph,41.0,87.13333333333333,90.72380952380952,9.047619047619047,0.38095238095238093,0.3990227173619202,0.687625
405395,2021,v_90_95,4223,103,103,9534.4,103,40,3466.9,503.0,40,11,8.367015056478404,27,12.207,21,90~95mph,41.0,92.56699029126213,86.6725,12.575,0.275,0.3098894465362372,0.5812857142857143
405395,2021,v_ge95,2009,49,49,4740.8,49,24,2095.4,542.0,24,6,2.943717,15,2.754,13,95mph 이상,41.0,96.75102040816327,87.30833333333334,22.583333333333332,0.25,0.1962478,0.21184615384615385
405395,2022,v_lt85,3654,87,87,7109.7,87,29,2503.6,289.0,29,12,6.968910666666666,19,10.096,14,85mph 미만,42.0,81.72068965517241,86.33103448275861,9.96551724137931,0.41379310344827586,0.3667847719298245,0.7211428571428572
405395,2022,v_85_90,2604,62,62,5396.1,62,27,2244.7,110.0,27,10,5.847458285714286,15,8.175999999999998,12,85~90mph,42.0,87.03387096774195,83.13703703703703,4.074074074074074,0.37037037037037035,0.3898305523809524,0.6813333333333332
405395,2022,v_90_95,3612,86,86,7993.2,86,36,3274.0,613.0,36,18,13.03413700756173,25,16.386000000000003,18,90~95mph,42.0,92.94418604651163,90.94444444444444,17.02777777777778,0.5,0.5213654803024692,0.9103333333333334
405395,2022,v_ge95,1554,37,37,3581.8,37,24,2111.9,512.0,24,8,3.8499999999999996,15,5.534,15,95mph 이상,42.0,96.80540540540541,87.99583333333334,21.333333333333332,0.3333333333333333,0.25666666666666665,0.36893333333333334
407781,2015,v_lt85,3686,97,97,7886.0,97,20,1674.0,143.0,20,6,7.923843,26,12.154,17,85mph 미만,38.0,81.29896907216495,83.7,7.15,0.3,0.3047631923076923,0.7149411764705882
407781,2015,v_85_90,4218,111,111,9711.2,111,20,1752.4,346.0,20,7,8.490529,29,9.353,14,85~90mph,38.0,87.48828828828829,87.62,17.3,0.35,0.2927768620689655,0.6680714285714285
407781,2015,v_90_95,6118,161,161,14879.1,161,41,3370.1,517.0,41,7,15.362214999999999,42,15.764,30,90~95mph,38.0,92.41677018633541,82.19756097560975,12.609756097560975,0.17073170731707318,0.3657670238095238,0.5254666666666666
407781,2015,v_ge95,2774,73,73,7030.0,73,15,1212.9,51.0,15,3,4.790843,19,4.99,11,95mph 이상,38.0,96.3013698630137,80.86,3.4,0.2,0.2521496315789474,0.45363636363636367
407781,2016,v_lt85,1053,27,27,2188.1,27,7,570.9,217.0,7,0,1.49,7,1.7600000000000002,5,85mph 미만,39.0,81.04074074074073,81.55714285714285,31.0,0.0,0.21285714285714286,0.35200000000000004
407781,2016,v_85_90,858,22,22,1923.6,22,7,529.5999999999999,88.0,7,1,0.476,6,0.8099999999999999,3,85~90mph,39.0,87.43636363636364,75.65714285714284,12.571428571428571,0.14285714285714285,0.07933333333333333,0.26999999999999996
407781,2016,v_90_95,1326,34,34,3140.1000000000004,34,13,1032.9,312.0,13,3,2.872612,7,2.629,4,90~95mph,39.0,92.3558823529412,79.45384615384616,24.0,0.23076923076923078,0.4103731428571429,0.65725
407781,2016,v_ge95,312,8,8,765.9,8,1,97.0,24.0,1,1,0.542,2,0.891,1,95mph 이상,39.0,95.7375,97.0,24.0,1.0,0.271,0.891
407793,2015,v_lt85,259,7,7,575.9,7,0,0.0,0.0,0,0,0.0,2,0.0,0,85mph 미만,37.0,82.27142857142857,,,,0.0,
407793,2015,v_85_90,444,12,12,1053.7,12,2,156.39999999999998,-32.0,2,0,0.985,4,1.173,2,85~90mph,37.0,87.80833333333334,78.19999999999999,-16.0,0.0,0.24625,0.5865
407793,2015,v_90_95,1184,32,32,2972.5,32,9,787.5,-100.0,9,2,1.388,9,1.633,9,90~95mph,37.0,92.890625,87.5,-11.11111111111111,0.2222222222222222,0.1542222222222222,0.18144444444444444
407793,2015,v_ge95,296,8,8,767.1,8,0,0.0,0.0,0,0,0.686843,3,0.0,0,95mph 이상,37.0,95.8875,,,,0.22894766666666666,
407793,2016,v_lt85,456,12,12,989.0999999999999,12,3,232.39999999999998,0.0,3,1,0.909,5,1.7449999999999999,2,85mph 미만,38.0,82.425,77.46666666666665,0.0,0.3333333333333333,0.18180000000000002,0.8724999999999999
407793,2016,v_85_90,228,6,6,526.5,6,2,198.0,19.0,2,2,0.935,2,1.252,2,85~90mph,38.0,87.75,99.0,9.5,1.0,0.4675,0.626
407793,2016,v_90_95,1292,34,34,3160.3,34,9,762.7,145.0,9,1,1.8219999999999998,10,2.446,6,90~95mph,38.0,92.95,84.74444444444445,16.11111111111111,0.1111111111111111,0.18219999999999997,0.4076666666666667
